Ex. 1 Part (A) (B),,,,,,,,,,,,,,,,,,,,,
Value-weighted,,,,,,,,,,,,,,,,,,,,,
Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10,Mkt-RF,RF
198508,-99.99,-0.55,-0.53,-0.43,-0.48,-0.43,-0.88,-0.4,-0.42,-0.45,-0.51,-0.7,-0.24,-1.01,-0.78,-0.22,-0.53,-0.48,-0.4,-1.02,0.55
198509,-99.99,-5.68,-5.04,-3.39,-5.69,-5.65,-4.69,-5.09,-3.15,-6.07,-5.24,-5.67,-5.63,-5.15,-4.32,-5.19,-5.01,-4.49,-2.73,-4.54,0.6
198510,-99.99,2.89,4.11,4.99,2.25,4.21,3.59,5.23,4.9,1.25,3.45,4.23,4.2,3.95,3.3,4.74,5.61,6.47,4.42,4.02,0.65
198511,-99.99,6.35,7.46,7.03,5.78,7.62,6.97,7.18,7.1,4.59,7.18,7.52,7.69,7.7,6.39,7.97,6.58,7.15,7.08,6.48,0.61
198512,-99.99,4.19,3.98,4.75,3.81,4.32,4.21,3.95,4.85,3.17,4.55,4.95,3.88,4.52,3.97,3.74,4.12,3.96,5.12,3.88,0.65
198601,-99.99,2.91,1.95,0.68,3.77,1.32,2.31,1.76,0.53,4.88,2.53,1.18,1.43,2.24,2.36,1.76,1.76,2.75,-0.16,0.65,0.56
198602,-99.99,7.08,7.33,7.83,6.42,7.68,7.37,7.74,7.8,5.91,7,8.43,7.14,8.05,6.82,7.38,8.02,8.65,7.53,7.13,0.53
198603,-99.99,4.71,5.93,5.44,4.85,4.62,5.67,5.34,5.61,4.13,5.66,4.43,4.76,4.48,6.63,6.82,4.23,4.51,5.97,4.88,0.6
198604,-99.99,1.43,0.35,-1.31,1.81,1.18,1.16,-0.99,-1.38,1.8,1.82,0.64,1.58,1.94,0.53,-1.26,-0.78,-2.54,-1.01,-1.31,0.52
198605,-99.99,3.7,4.89,5.42,3.94,4.01,5.02,5.14,5.43,3.48,4.46,3.19,4.59,4.6,5.36,4.88,5.33,5.68,5.36,4.62,0.49
198606,-99.99,0.91,0.99,1.82,0.89,1.18,0.95,1.39,1.82,1.13,0.63,0.97,1.33,0.5,1.31,0.87,1.78,1.45,1.94,1.03,0.52
198607,-99.99,-8.76,-7.54,-5.22,-8.35,-8.83,-8.13,-6.6,-5,-8.13,-8.61,-9.59,-8.28,-9.29,-7.24,-6.34,-6.78,-5.36,-4.88,-6.45,0.52
198608,-99.99,1.51,5.85,7.26,0.73,3.88,5.57,7.39,7.2,0.03,1.51,3.12,4.41,4.14,6.62,6.99,7.67,7.1,7.23,6.07,0.46
198609,-99.99,-6.49,-6.4,-8.74,-6.49,-6.62,-6.36,-7.01,-8.91,-6.19,-6.83,-6.48,-6.72,-6.43,-6.31,-6.3,-7.51,-8.25,-9.13,-8.6,0.45
198610,-99.99,2.56,4.1,5.65,1.9,4.02,3.2,5.65,5.61,1.43,2.42,3.86,4.14,3.18,3.22,5.32,5.88,6.53,5.32,4.66,0.46
198611,-99.99,-0.75,0.22,2.13,-0.94,-0.44,0.02,0.82,2.33,-1.29,-0.56,-0.37,-0.49,0.25,-0.15,0.83,0.81,1.38,2.63,1.17,0.39
198612,-99.99,-3.37,-2.56,-2.75,-3.75,-2.71,-2.22,-3.35,-2.62,-4.19,-3.28,-2.64,-2.76,-2.05,-2.34,-2.92,-3.65,-3.7,-2.27,-3.27,0.49
198701,-99.99,11.25,12.37,13.08,10.84,11.98,11.79,12.84,13.16,10.75,10.95,12.04,11.93,11.52,11.99,13.33,12.5,12.62,13.33,12.47,0.42
198702,-99.99,7.75,6.71,3.98,8.05,7.86,6.73,5.55,3.79,8.08,8.02,7.17,8.35,6.75,6.71,5.91,5.3,4.82,3.47,4.39,0.43
198703,-99.99,2.55,1.52,2.16,2.63,1.83,1.36,1.4,2.3,3.34,1.87,2.4,1.44,1.8,1.04,1.77,1.14,1.1,2.67,1.64,0.47
198704,-99.99,-2.1,-2.35,-1.47,-2.11,-3.03,-2.56,-2.64,-1.19,-1.97,-2.25,-2.08,-3.7,-3.18,-2.1,-1.42,-3.51,-2.29,-0.85,-2.11,0.44
198705,-99.99,-0.25,0.27,0.73,-0.28,-0.74,0.5,0.53,0.77,-0.1,-0.49,-0.2,-1.13,0.77,0.31,0.63,0.46,0.09,0.98,0.11,0.38
198706,-99.99,1.78,3.17,5.08,1.43,2.68,3.22,3.85,5.18,1.72,1.09,2.42,2.87,2.79,3.52,3.26,4.29,5.18,5.19,3.94,0.48
198707,-99.99,2.49,4.28,4.54,2.33,3.14,4.4,4.89,4.46,2.06,2.65,2.84,3.37,4.03,4.71,4.52,5.16,4.94,4.32,3.85,0.46
198708,-99.99,2.32,3.57,4.2,1.64,3.66,3.19,3.55,4.34,1,2.4,3.85,3.52,4.28,2.26,4.13,3.13,3.33,4.65,3.52,0.47
198709,-99.99,-1.99,-1.84,-2.22,-1.83,-2.09,-2.32,-1.43,-2.29,-1.18,-2.58,-2.34,-1.89,-2.18,-2.45,-1.14,-1.64,-2.44,-2.24,-2.59,0.45
198710,-99.99,-29.41,-27.14,-20.77,-29.63,-29.23,-27.06,-25.12,-20.31,-28.92,-30.48,-28.93,-29.45,-28.12,-26.15,-26.23,-24.32,-22.27,-19.72,-23.24,0.6
198711,-99.99,-5.1,-4.38,-8.25,-5.35,-4.91,-3.99,-5.27,-8.55,-5.32,-5.4,-4.55,-5.18,-4.2,-3.82,-4.58,-5.75,-6.46,-9.16,-7.77,0.35
198712,-99.99,4.63,8.82,6.98,3.65,8.08,8.3,8.58,6.85,1.64,6.09,6.77,9.11,8.37,8.24,9.42,7.98,7.83,6.56,6.81,0.39
198801,-99.99,5.85,3.8,4.68,6.37,4.1,4.33,3.7,4.75,7.4,5.17,4.76,3.6,3.54,4.96,3.16,4.09,5.95,4.39,4.21,0.29
198802,-99.99,6.66,7.98,4.39,6.44,8.42,7.75,7.6,4,6.11,6.85,7.1,9.44,7.9,7.63,7.69,7.53,4.89,3.73,4.75,0.46
198803,-99.99,4.23,1.66,-3.18,4.55,3.6,1.58,0.67,-3.66,4.3,4.84,3.56,3.64,2.27,1.03,0.92,0.49,-1.92,-4.2,-2.27,0.44
198804,-99.99,1.79,0.91,0.94,1.69,2.51,0.71,0.52,0.98,1.13,2.35,2.02,2.87,0.88,0.57,0.32,0.67,0.6,1.09,0.56,0.46
198805,-99.99,-2.34,-0.83,0.78,-2.2,-2.55,-0.47,-0.09,0.85,-2.37,-1.99,-2.66,-2.46,-1.13,0.06,-0.6,0.27,-0.34,1.22,-0.29,0.51
198806,-99.99,6.02,6.9,4.75,5.34,7.51,6.42,6.74,4.54,5.08,5.65,7.45,7.56,6.58,6.3,7.29,6.36,5.08,4.38,4.79,0.49
198807,-99.99,-0.19,-1.79,-0.53,-0.09,-0.69,-1.85,-1.78,-0.36,0.09,-0.33,-0.37,-0.97,-1.38,-2.27,-2.05,-1.6,-1.58,-0.01,-1.25,0.51
198808,-99.99,-2.22,-2.31,-2.88,-2.42,-2.57,-2.47,-1.77,-3.04,-2.24,-2.66,-1.87,-3.18,-2.91,-2.07,-1.75,-1.79,-2.7,-3.14,-3.31,0.59
198809,-99.99,2.16,3,4.28,1.62,2.73,2.59,3.2,4.5,1.1,2.33,3.16,2.35,2.91,2.31,3.81,2.8,5.09,4.33,3.3,0.62
198810,-99.99,-1.2,0.03,2.5,-1.61,-0.8,0.08,0.32,2.84,-1.7,-1.47,-0.46,-1.1,0.13,0.04,0.42,0.25,1.65,3.18,1.15,0.61
198811,-99.99,-3.74,-2.19,-1.43,-4.02,-2.86,-2.42,-2.16,-1.29,-4.36,-3.54,-3.25,-2.52,-2.16,-2.66,-1.75,-2.43,-2.65,-0.9,-2.29,0.57
198812,-99.99,3.21,2.99,1.85,2.37,3.99,3.6,2.15,1.8,2.11,2.73,4.69,3.38,3.76,3.47,2.04,2.22,1.92,1.76,1.49,0.63
198901,-99.99,4.96,5.35,7.04,4.95,4.6,5.31,5.94,7.19,4.93,4.97,4.97,4.27,4.43,6.08,5.82,6.03,7.2,7.19,6.1,0.55
198902,-99.99,0.72,0.33,-2.3,0.45,1.34,0.4,-0.06,-2.63,0.36,0.57,1.18,1.48,0.46,0.34,-0.2,0.03,-1.47,-2.96,-2.25,0.61
198903,-99.99,2.26,1.7,2.35,2.22,2.13,2.13,1.45,2.43,1.87,2.69,2.35,1.93,3.78,0.72,1.04,1.73,2.47,2.42,1.57,0.67
198904,-99.99,3.38,5.32,5.15,2.8,4.57,5.14,5.29,5.17,2.86,2.72,4.38,4.73,5.38,4.93,5.79,4.96,4.86,5.26,4.33,0.67
198905,-99.99,3.26,4.33,4.16,3.07,3.72,4.72,3.97,4.19,2.92,3.28,3.58,3.84,4.73,4.71,4.01,3.93,4.85,4,3.35,0.79
198906,-99.99,-1.58,-1.03,-0.42,-1.35,-1.98,-1.04,-0.11,-0.51,-1.15,-1.62,-1.98,-1.98,-1.34,-0.77,-0.66,0.27,0.34,-0.76,-1.35,0.71
198907,-99.99,3.53,5.43,8.8,2.81,4.43,4.79,7.49,8.91,2.63,3.04,4.74,4.19,4.85,4.74,6.79,7.97,8.01,9.18,7.2,0.7
198908,-99.99,2.44,3.51,1.88,1.86,3.3,3.24,3.43,1.72,1.97,1.72,3.4,3.21,3.08,3.37,3.97,3.07,3.45,1.22,1.44,0.74
198909,-99.99,0.18,-0.44,-0.02,0.19,0.56,-0.3,-1.49,0.22,-0.08,0.54,0.15,0.89,0.24,-0.73,-1.2,-1.69,-0.51,0.44,-0.76,0.65
198910,-99.99,-5.62,-5.18,-2.29,-5.71,-6.02,-5.21,-4.61,-1.96,-5.69,-5.73,-5.48,-6.44,-5.45,-5.03,-4.57,-4.65,-4.61,-1.17,-3.67,0.68
198911,-99.99,0.04,0.93,2.03,-0.57,0.59,1.44,1.52,2.02,-1.22,0.24,1.03,0.24,1.17,1.66,0.62,2.12,1.17,2.25,1.03,0.69
198912,-99.99,-0.62,0.75,2.24,-1.49,0.48,0.24,1.95,2.24,-2.15,-0.69,0.75,0.27,-0.44,0.8,1.56,2.21,1.74,2.38,1.16,0.61
199001,-99.99,-7.5,-7.96,-7.01,-6.67,-8.8,-8.25,-7.98,-6.81,-5.56,-8.01,-8.8,-8.8,-9.19,-7.5,-7.26,-8.45,-6.85,-6.8,-7.85,0.57
199002,-99.99,2.75,2.29,1.44,1.89,3.13,2.86,1.93,1.35,1.22,2.72,4.12,2.32,2.93,2.8,1.6,2.16,1.95,1.18,1.11,0.57
199003,-99.99,3.34,3.14,2.25,2.34,3.97,2.69,2.59,2.3,2.02,2.74,4.89,3.2,3.74,1.88,3.66,1.87,1.19,2.61,1.83,0.64
199004,-99.99,-2.51,-4.25,-2.39,-2.76,-3.61,-3.6,-4.5,-2.13,-2.14,-3.51,-2.13,-4.85,-3.3,-3.83,-4.77,-4.31,-3.97,-1.62,-3.36,0.69
199005,-99.99,6.2,8.09,9.44,4.95,7.33,7.78,9.27,9.45,4.03,6.08,8.08,6.69,6.77,8.58,9.05,9.41,9.3,9.49,8.42,0.68
199006,-99.99,0.19,-0.26,-0.61,0.63,-0.29,0.23,-0.85,-0.58,1.34,-0.21,-0.46,-0.13,1.05,-0.41,-0.88,-0.83,-1.65,-0.3,-1.09,0.63
199007,-99.99,-4.25,-3.1,-0.6,-4.27,-4.2,-3.75,-2.25,-0.34,-4,-4.55,-4.21,-4.19,-3.77,-3.74,-1.69,-2.59,-1.91,0.08,-1.9,0.68
199008,-99.99,-13.19,-11.36,-8.86,-13.18,-12.82,-11.94,-10.14,-8.69,-12.46,-13.92,-13.2,-12.56,-12.48,-11.54,-10,-10.22,-9.36,-8.51,-10.15,0.66
199009,-99.99,-8.93,-7.54,-4.89,-8.99,-9.07,-8.21,-7.2,-4.5,-8.58,-9.42,-8.82,-9.25,-9.5,-7.24,-5.84,-8.04,-6.28,-4.04,-6.12,0.6
199010,-99.99,-6.33,-4.19,-0.36,-6.6,-5.77,-4.59,-3.01,-0.05,-6.99,-6.2,-5.91,-5.68,-5.69,-3.78,-3.01,-3.01,-2.28,0.52,-1.92,0.68
199011,-99.99,4.42,8.47,6.77,2.83,7.43,9.07,8.97,6.44,1.62,4.09,6.8,7.88,9.22,8.95,7.99,9.58,9.69,5.64,6.35,0.57
199012,-99.99,1.35,4.77,2.84,0.19,4.4,4.79,4.07,2.72,-1.17,1.56,3.04,5.36,4.52,4.97,4.47,3.83,4.03,2.39,2.46,0.6
199101,-99.99,8.04,7.31,4.64,7.8,7.91,7.85,6.16,4.49,7.27,8.32,8.38,7.58,9.18,6.9,6.5,5.95,6.1,4.07,4.69,0.52
199102,-99.99,11.89,9.94,7.06,12.84,11.18,9.28,8.67,6.97,12.89,12.79,10.56,11.61,10.06,8.71,10.01,7.84,7.96,6.71,7.19,0.48
199103,-99.99,7.49,4.53,2.58,8.04,6.23,4.88,3.95,2.37,9.65,6.48,6.7,5.92,5.24,4.62,3.43,4.28,2.88,2.24,2.65,0.44
199104,-99.99,0.84,0.23,0.24,1.29,0.32,0.37,0.81,0.1,2.69,-0.13,0.2,0.41,1.08,-0.16,-0.04,1.35,1.62,-0.3,-0.28,0.53
199105,-99.99,3.82,4.33,4.07,3.2,4.28,4.31,4.98,3.92,2.62,3.81,4.71,3.99,4.35,4.27,4.52,5.27,4.93,3.65,3.65,0.47
199106,-99.99,-4.39,-4.09,-4.56,-4.55,-4.3,-4.07,-4.64,-4.5,-4.02,-5.09,-4.16,-4.4,-3.75,-4.31,-3.96,-5.06,-5.57,-4.2,-4.94,0.42
199107,-99.99,3.45,4.99,4.76,3.25,3.98,5.28,4.65,4.79,2.18,4.11,3.72,4.2,4.92,5.57,4.95,4.48,4.72,4.81,4.24,0.49
199108,-99.99,3.19,3.55,2.62,3.09,3.65,4.35,2.46,2.63,1.87,4.06,3.31,3.94,4.98,3.87,2.32,2.54,2.66,2.62,2.32,0.46
199109,-99.99,1.31,-0.52,-1.4,1.28,0.5,-0.52,-0.61,-1.5,0.89,1.59,1.34,-0.2,-0.17,-0.79,-0.66,-0.58,-0.92,-1.65,-1.59,0.46
199110,-99.99,3.33,1.97,1.52,3.94,2.34,2.53,1.83,1.43,2.32,5.19,2.55,2.17,2.71,2.38,1.14,2.23,2.39,1.18,1.29,0.42
199111,-99.99,-4.25,-4.24,-3.6,-3.23,-5.07,-4.61,-3.73,-3.57,-1.24,-4.73,-5.56,-4.65,-5.46,-3.93,-3.56,-3.83,-4.67,-3.29,-4.19,0.39
199112,-99.99,5.91,10.42,11.63,4.91,8.37,11.05,10.91,11.66,2.8,6.55,7.22,9.36,10.67,11.34,10.05,11.41,11.74,11.64,10.84,0.38
199201,-99.99,11.26,3.69,-1.84,13.88,7.34,4.49,1.21,-2.24,16.68,11.78,7.88,6.88,5.27,3.88,1.2,1.22,-0.09,-2.78,-0.59,0.34
199202,-99.99,3.5,2.44,0.98,4.36,2.4,2.73,2.01,0.85,5.13,3.75,2.34,2.45,2.39,3,2.04,1.99,2.15,0.51,1.09,0.28
199203,-99.99,-3.35,-2.69,-2.08,-3.03,-3.65,-2.38,-2.97,-1.94,-1.09,-4.58,-3.79,-3.53,-2.5,-2.29,-2.72,-3.12,-2.32,-1.84,-2.66,0.34
199204,-99.99,-4.83,-1.44,2.62,-5.04,-3.85,-1.68,0.9,2.77,-5.21,-4.91,-4.54,-3.27,-1.07,-2.14,-0.26,1.57,2.04,2.95,1.07,0.32
199205,-99.99,0.13,0.88,0.63,0.05,0.74,0.92,0.56,0.65,0.24,-0.1,0.23,1.17,0.79,1.02,0.7,0.48,0.58,0.67,0.3,0.28
199206,-99.99,-4.63,-3.03,-1.62,-5.09,-3.73,-2.94,-2.02,-1.63,-4.71,-5.4,-4,-3.5,-3.23,-2.71,-2.94,-1.51,-1.7,-1.61,-2.34,0.32
199207,-99.99,3.35,4.11,4.15,2.83,3.66,4.65,4.27,4.1,2.44,3.14,4.11,3.3,4.09,5.06,3.76,4.58,4.1,4.1,3.77,0.31
199208,-99.99,-2.99,-2.59,-1.98,-3.21,-2.61,-2.71,-2.16,-1.97,-3.29,-3.14,-2.66,-2.57,-3.34,-2.25,-2.43,-2,-2.52,-1.83,-2.38,0.26
199209,-99.99,2,1.98,1.29,1,2.63,2.63,1.5,1.23,0.76,1.19,3.44,1.96,2,3.08,1.1,1.74,2.62,0.88,1.19,0.26
199210,-99.99,2.83,3.2,0.73,2.36,3.49,3.54,2.94,0.43,1.34,3.16,3.49,3.5,3.86,3.3,2.61,3.14,1.89,0.05,1.02,0.23
199211,-99.99,8.8,6.27,3.61,9.05,7.84,7.1,4.83,3.45,7.42,10.3,8.46,7.32,7.38,6.91,4.61,4.95,4.53,3.16,4.13,0.23
199212,-99.99,3.44,3.39,1.36,3.83,3.23,3.67,2.95,1.16,4.87,3.06,2.89,3.52,3.5,3.8,2.92,2.97,1.16,1.15,1.53,0.28
199301,-99.99,4.62,1.94,0.63,5.49,2.87,2.01,2.2,0.38,7.93,3.63,3.39,2.42,2.5,1.65,1.62,2.55,1.9,-0.03,0.93,0.23
199302,-99.99,-3.21,-1.16,1.02,-3.38,-2.6,-1.52,-0.05,1.15,-2.03,-4.45,-2.97,-2.29,-1.39,-1.62,-0.09,-0.02,0.81,1.25,0.12,0.22
199303,-99.99,3.01,3.81,2.23,3.15,2.73,4.23,3.5,2.08,3.64,2.75,2.82,2.66,3.52,4.76,3.75,3.35,3.06,1.81,2.3,0.25
199304,-99.99,-2.7,-2.66,-2.84,-2.61,-2.83,-2.62,-2.87,-2.81,-1.64,-3.4,-2.83,-2.82,-3.18,-2.22,-2.62,-3.02,-2.88,-2.79,-3.05,0.24
199305,-99.99,4.61,4.13,2.75,4.1,4.61,4.82,3.67,2.6,3.41,4.67,5.35,3.99,4.69,4.91,3.23,3.93,2.44,2.64,2.89,0.22
199306,-99.99,0.4,0.91,0.41,0.55,0.53,0.64,1.34,0.29,1.4,-0.15,0.19,0.82,1.98,-0.31,1.34,1.34,0.28,0.29,0.31,0.25
199307,-99.99,1.27,0.57,-0.33,1.3,1.08,0.52,0.21,-0.38,1.4,1.23,1.21,0.96,1.34,-0.07,0.45,0.06,0.65,-0.66,-0.34,0.24
199308,-99.99,4.26,4.38,3.82,4.03,4.84,4.19,5.14,3.58,3.67,4.27,4.63,5.02,3.85,4.43,4.32,5.66,3.96,3.47,3.71,0.25
199309,-99.99,2.92,1.78,-0.43,3.13,3.16,1.86,0.38,-0.51,3.77,2.71,2.59,3.65,2.34,1.52,0.75,0.15,-0.18,-0.6,-0.12,0.26
199310,-99.99,4.33,0.88,1.58,4.55,2.53,0.99,0.91,1.64,5.02,4.24,3.97,1.32,2.21,0.11,0.52,1.15,0.63,1.92,1.41,0.22
199311,-99.99,-3.13,-3.22,-1.14,-3.1,-3.46,-2.63,-2.9,-0.97,-2.96,-3.2,-3.17,-3.72,-2.8,-2.5,-3.77,-2.37,-1.29,-0.89,-1.89,0.25
199312,-99.99,1.65,4.2,1.34,0.91,3.32,4.34,3.86,1.03,0.05,1.5,2.84,3.73,4.75,4.03,4.27,3.61,2.41,0.66,1.65,0.23
199401,-99.99,3.98,2.62,3.05,4.49,2.63,2.45,2.87,3.09,5.56,3.77,3.18,2.16,1.97,2.8,3.09,2.74,2.86,3.15,2.87,0.25
199402,-99.99,-0.76,-0.59,-2.87,-0.94,-0.73,0.1,-1.62,-3.02,-0.9,-0.96,-0.49,-0.93,0.73,-0.36,-1.34,-1.79,-2.12,-3.27,-2.55,0.21
199403,-99.99,-5.65,-4.84,-4.21,-4.94,-6.12,-4.97,-4.61,-4.12,-4.51,-5.24,-6.75,-5.58,-4.47,-5.35,-4.28,-4.81,-3.63,-4.26,-4.78,0.27
199404,-99.99,-0.69,0.65,1.19,-1.08,0.39,0.24,0.78,1.28,-1.48,-0.8,-0.08,0.78,0.12,0.32,1.14,0.56,0.41,1.52,0.68,0.27
199405,-99.99,-0.94,-1.28,1.62,-0.76,-1.33,-1.26,-0.21,1.79,-0.45,-0.98,-1.22,-1.43,-1.84,-0.83,-1.22,0.41,0.84,2.05,0.58,0.31
199406,-99.99,-3.27,-2.65,-2.58,-3.21,-3.01,-2.33,-3.21,-2.48,-2.12,-3.96,-3.36,-2.71,-3.18,-1.71,-3.06,-3.3,-2.94,-2.36,-3.03,0.31
199407,-99.99,1.17,3.14,3.24,0.46,2.18,2.94,3.45,3.26,0.63,0.33,2.48,1.91,2.31,3.47,3.89,3.14,3.36,3.23,2.82,0.28
199408,-99.99,4.39,5.81,4.11,3.75,6.15,5.95,5.03,4.01,2.66,4.56,5.53,6.71,6.92,5.15,5.25,4.87,4.97,3.76,4.01,0.37
199409,-99.99,1.13,-1.13,-2.42,1.25,0.02,-0.7,-1.96,-2.46,1.48,1.09,0.92,-0.79,-0.62,-0.77,-1.79,-2.09,-2.83,-2.36,-2.31,0.37
199410,-99.99,0.18,0.45,2.21,0.4,-0.28,0.81,0.27,2.47,0.45,0.36,-0.2,-0.35,-0.44,1.85,0.35,0.21,1.77,2.66,1.34,0.38
199411,-99.99,-3.69,-4.9,-3.36,-3.72,-3.77,-4.85,-4.25,-3.35,-3.86,-3.62,-3.62,-3.91,-3.91,-5.63,-5.37,-3.45,-4.19,-3.13,-4.04,0.37
199412,-99.99,-0.06,2.18,1.25,-1.09,2.07,2.65,1.24,1.28,-2.35,-0.17,1.77,2.35,2.99,2.36,1.54,1.02,0.72,1.42,0.86,0.44
199501,-99.99,1.2,-0.13,2.83,2.15,-0.76,-0.94,1.45,2.99,3.07,1.49,-0.46,-1.03,-2.17,0.08,1.28,1.57,3.04,2.98,1.8,0.42
199502,-99.99,3.26,5.02,3.91,3,3.77,5.15,4.74,3.87,2.2,3.58,3.73,3.81,4.42,5.74,5.37,4.29,5.57,3.42,3.63,0.4
199503,-99.99,2.35,2.43,2.71,1.56,2.86,2.11,2.49,2.78,2.03,1.23,3.74,2.04,2.18,2.06,2.98,2.13,3.3,2.65,2.19,0.46
199504,-99.99,2.58,1.94,2.71,2.7,1.89,1.61,1.81,2.88,2.96,2.51,2.37,1.43,2.08,1.23,2.56,1.26,1.61,3.22,2.11,0.44
199505,-99.99,2.07,1.75,3.97,2.05,1.59,1.77,2.39,4.12,2.36,1.83,2.1,1.12,0.93,2.46,1.98,2.68,3.85,4.2,2.9,0.54
199506,-99.99,6.49,4.87,2.45,6.51,6.14,4.18,4.06,2.37,7.63,5.69,6.44,5.86,4.13,4.21,5.3,3.15,2.41,2.36,2.72,0.47
199507,-99.99,6.19,6.28,3.61,6.24,6.59,6.07,5.63,3.41,5.28,7.07,6.12,7.09,6.32,5.87,6.22,5.22,3.89,3.29,3.72,0.45
199508,-99.99,3.26,1.53,0.75,4.24,1.92,1.65,1.56,0.62,4.73,3.83,1.77,2.08,2.3,1.14,1.17,1.84,2.1,0.23,0.55,0.47
199509,-99.99,2.16,2,4.34,2.53,1.78,1.5,2.43,4.59,2.34,2.68,1.58,1.99,1.5,1.5,2.59,2.32,2.63,5.11,3.35,0.43
199510,-99.99,-5.35,-2.64,-0.42,-4.62,-6.38,-2.86,-2.18,-0.1,-5,-4.3,-6.49,-6.27,-4.11,-1.86,-0.96,-3.06,-2.17,0.44,-1.52,0.47
199511,-99.99,2.71,4.77,4.44,1.76,4.73,4.82,4.54,4.43,0.56,2.8,4.23,5.25,3.61,5.75,4.54,4.54,5.25,4.22,3.96,0.42
199512,-99.99,2.22,1.6,1.48,1.85,2.87,2.26,-0.05,1.69,0.81,2.72,2.78,2.97,1.38,2.93,0.31,-0.3,0.8,1.92,1.03,0.49
199601,-99.99,0.57,0.01,3.39,1.22,-0.27,-0.52,1.8,3.48,2.5,0.16,-0.42,-0.11,0.33,-1.17,0.68,2.59,3.12,3.57,2.26,0.43
199602,-99.99,3.2,3.3,1.36,3.14,3.43,3.41,2.19,1.34,3.07,3.21,3.29,3.58,3.66,3.21,3.08,1.57,2.42,1.08,1.33,0.39
199603,-99.99,2.44,2.62,0.79,3.01,2.21,2.73,1.39,0.8,2.89,3.11,1.55,2.89,2.55,2.87,2.38,0.7,1.19,0.71,0.73,0.39
199604,-99.99,7.58,4.34,1.52,7.66,7.05,4.23,3.38,1.32,7.31,7.96,7.45,6.66,4.53,4,3.56,3.25,1.92,1.17,2.06,0.46
199605,-99.99,6.48,2.39,2.48,6.99,5.12,2.49,1.47,2.59,8.76,5.52,5.67,4.56,3.26,1.88,1.41,1.51,1.69,2.82,2.36,0.42
199606,-99.99,-4.1,-3.05,0.28,-4.6,-3.98,-3.41,-1.77,0.51,-4.85,-4.39,-3.28,-4.7,-3.22,-3.56,-1.95,-1.64,-0.86,0.85,-1.14,0.4
199607,-99.99,-10.06,-7.76,-4.72,-9.24,-10.15,-8.65,-6.29,-4.51,-9.06,-9.4,-11.33,-9.02,-8.83,-8.52,-5.86,-6.56,-6.33,-4.06,-5.97,0.45
199608,-99.99,4.82,6.15,2.48,4.26,5.96,6.66,5.25,2.18,3.26,5.11,5.71,6.19,7.19,6.26,5.45,5.12,3.62,1.83,2.77,0.41
199609,-99.99,3.44,4.46,5.77,2.97,4.05,4.89,4.66,5.86,2.08,3.72,4.19,3.92,4.57,5.13,4.14,5,5.41,5.97,5.01,0.44
199610,-99.99,-1.8,-1.25,2.1,-2.11,-1.67,-2.58,0.15,2.38,-2.63,-1.68,-1.34,-1.99,-3.06,-2.22,0.97,-0.35,1.05,2.7,0.86,0.42
199611,-99.99,2.65,4.48,7.5,2.21,2.87,4.43,5.89,7.66,1.38,2.89,3.31,2.46,3.97,4.77,5.52,6.13,6.81,7.86,6.25,0.41
199612,-99.99,1.82,0.86,-1.83,1.21,2.58,0.48,-0.34,-1.93,0.27,1.97,2.75,2.43,0.67,0.34,0.64,-0.96,-2.36,-1.82,-1.7,0.46
199701,-99.99,4.32,2.5,6.11,5.12,2.71,2.05,2.96,6.48,6.53,4,3.14,2.3,3.19,1.2,3.21,2.8,4.87,6.84,4.98,0.45
199702,-99.99,-2.81,-1.61,0.51,-2.05,-3.32,-2.15,-0.14,0.57,-1.48,-2.52,-3.95,-2.72,-1.69,-2.51,-0.36,0.01,-0.11,0.72,-0.49,0.39
199703,-99.99,-5.3,-4.87,-4.43,-4.77,-5.41,-4.74,-4.85,-4.4,-4.59,-4.93,-6.1,-4.76,-5.46,-4.2,-5.1,-4.7,-4.16,-4.45,-5.02,0.43
199704,-99.99,-2.65,1.54,5.64,-3.54,-0.95,1.8,2.02,6.04,-3.02,-3.97,-1.28,-0.64,1.23,2.22,2.22,1.9,3.09,6.7,4.04,0.43
199705,-99.99,10.96,10.18,6.34,9.6,12.62,10.6,8.18,6.19,7.95,11,13.02,12.25,11.61,9.85,8.7,7.86,7.4,5.92,6.74,0.49
199706,-99.99,5.72,4.44,4.29,5.9,5.26,4.56,3.47,4.41,5.17,6.5,5.46,5.07,5.1,4.16,3.99,3.14,2.72,4.78,4.1,0.37
199707,-99.99,4.68,6.22,8.22,5.45,5,5.99,7.02,8.29,4.83,6.02,3.29,6.45,5.53,6.33,6.4,7.45,9.04,8.13,7.33,0.43
199708,-99.99,4.11,1.43,-5.09,4.35,3.01,1.84,0.13,-5.57,4.24,4.45,3.67,2.48,2.89,1.09,0.4,-0.06,-2.05,-6.32,-4.15,0.41
199709,-99.99,9.17,6.94,5.35,9.65,8.02,6.88,5.36,5.43,10.14,9.2,8.28,7.8,7.74,6.24,6.59,4.53,5.68,5.38,5.35,0.44
